human_ensembl,mouse_ensembl,human_symbol_original,human_symbol_hgnc,mouse_symbol,hgnc_resolved,protein_coding_hgnc,present_archs4_human,present_archs4_mouse,expressed_tcga,expressed_tcga_exact_old_symbol,expressed_osdr,has_human_exon_length,has_mouse_exon_length,in_current_vocab,unique_pair_after_hgnc,eligible_reconciled,eligible_with_exact_tcga_symbol,training_ready
ENSG00000138107,ENSMUSG00000025228,ACTR1A,ACTR1A,Actr1a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000115073,ENSMUSG00000037351,ACTR1B,ACTR1B,Actr1b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000138071,ENSMUSG00000020152,ACTR2,ACTR2,Actr2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000115091,ENSMUSG00000026341,ACTR3,ACTR3,Actr3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000101442,ENSMUSG00000037761,ACTR5,ACTR5,Actr5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000075089,ENSMUSG00000019948,ACTR6,ACTR6,Actr6,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000113812,ENSMUSG00000015971,ACTR8,ACTR8,Actr8,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000123165,ENSMUSG00000046615,ACTRT1,ACTRT1,Actrt1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000169717,ENSMUSG00000051276,ACTRT2,ACTRT2,Actrt2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000184378,ENSMUSG00000037737,ACTRT3,ACTRT3,Actrt3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000115170,ENSMUSG00000026836,ACVR1,ACVR1,Acvr1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000135503,ENSMUSG00000000532,ACVR1B,ACVR1B,Acvr1b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000123612,ENSMUSG00000026834,ACVR1C,ACVR1C,Acvr1c,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000121989,ENSMUSG00000052155,ACVR2A,ACVR2A,Acvr2a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000114739,ENSMUSG00000061393,ACVR2B,ACVR2B,Acvr2b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000139567,ENSMUSG00000000530,ACVRL1,ACVRL1,Acvrl1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000243989,ENSMUSG00000023262,ACY1,ACY1,Acy1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000132744,ENSMUSG00000024866,ACY3,ACY3,Acy3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000170634,ENSMUSG00000060923,ACYP2,ACYP2,Acyp2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000196839,ENSMUSG00000017697,ADA,ADA,Ada,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000164113,ENSMUSG00000027719,ADAD1,ADAD1,Adad1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000140955,ENSMUSG00000024266,ADAD2,ADAD2,Adad2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000137845,ENSMUSG00000054693,ADAM10,ADAM10,Adam10,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000073670,ENSMUSG00000020926,ADAM11,ADAM11,Adam11,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000148848,ENSMUSG00000054555,ADAM12,ADAM12,Adam12,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000143537,ENSMUSG00000028041,ADAM15,ADAM15,Adam15,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000151694,ENSMUSG00000052593,ADAM17,ADAM17,Adam17,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000168619,ENSMUSG00000031552,ADAM18,ADAM18,Adam18,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000104755,ENSMUSG00000022039,ADAM2,ADAM2,Adam2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000139985,ENSMUSG00000008438,ADAM21,ADAM21,Adam21,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000008277,ENSMUSG00000040537,ADAM22,ADAM22,Adam22,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000114948,ENSMUSG00000025964,ADAM23,ADAM23,Adam23,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000042980,ENSMUSG00000014725,ADAM28,ADAM28,Adam28,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000168594,ENSMUSG00000046258,ADAM29,ADAM29,Adam29,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000134249,ENSMUSG00000043468,ADAM30,ADAM30,Adam30,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000197140,ENSMUSG00000037437,ADAM32,ADAM32,Adam32,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000149451,ENSMUSG00000027318,ADAM33,ADAM33,Adam33,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000069206,ENSMUSG00000022056,ADAM7,ADAM7,Adam7,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000151651,ENSMUSG00000025473,ADAM8,ADAM8,Adam8,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000168615,ENSMUSG00000031555,ADAM9,ADAM9,Adam9,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000134028,ENSMUSG00000022057,ADAMDEC1,ADAMDEC1,Adamdec1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000154734,ENSMUSG00000022893,ADAMTS1,ADAMTS1,Adamts1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000142303,ENSMUSG00000024299,ADAMTS10,ADAMTS10,Adamts10,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000151388,ENSMUSG00000047497,ADAMTS12,ADAMTS12,Adamts12,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000160323,ENSMUSG00000014852,ADAMTS13,ADAMTS13,Adamts13,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000138316,ENSMUSG00000059901,ADAMTS14,ADAMTS14,Adamts14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000166106,ENSMUSG00000033453,ADAMTS15,ADAMTS15,Adamts15,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000145536,ENSMUSG00000049538,ADAMTS16,ADAMTS16,Adamts16,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000140470,ENSMUSG00000058145,ADAMTS17,ADAMTS17,Adamts17,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000140873,ENSMUSG00000053399,ADAMTS18,ADAMTS18,Adamts18,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000145808,ENSMUSG00000053441,ADAMTS19,ADAMTS19,Adamts19,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000087116,ENSMUSG00000036545,ADAMTS2,ADAMTS2,Adamts2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000173157,ENSMUSG00000022449,ADAMTS20,ADAMTS20,Adamts20,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000156140,ENSMUSG00000043635,ADAMTS3,ADAMTS3,Adamts3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000158859,ENSMUSG00000006403,ADAMTS4,ADAMTS4,Adamts4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000154736,ENSMUSG00000022894,ADAMTS5,ADAMTS5,Adamts5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000049192,ENSMUSG00000046169,ADAMTS6,ADAMTS6,Adamts6,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000136378,ENSMUSG00000032363,ADAMTS7,ADAMTS7,Adamts7,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000134917,ENSMUSG00000031994,ADAMTS8,ADAMTS8,Adamts8,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000163638,ENSMUSG00000030022,ADAMTS9,ADAMTS9,Adamts9,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000178031,ENSMUSG00000066113,ADAMTSL1,ADAMTSL1,Adamtsl1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000197859,ENSMUSG00000036040,ADAMTSL2,ADAMTSL2,Adamtsl2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000156218,ENSMUSG00000070469,ADAMTSL3,ADAMTSL3,Adamtsl3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000143382,ENSMUSG00000015850,ADAMTSL4,ADAMTSL4,Adamtsl4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000185761,ENSMUSG00000043822,ADAMTSL5,ADAMTSL5,Adamtsl5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000105963,ENSMUSG00000056413,ADAP1,ADAP1,Adap1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000184060,ENSMUSG00000020709,ADAP2,ADAP2,Adap2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000160710,ENSMUSG00000027951,ADAR,ADAR,Adar,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000197381,ENSMUSG00000020262,ADARB1,ADARB1,Adarb1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000185736,ENSMUSG00000052551,ADARB2,ADARB2,Adarb2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000065457,ENSMUSG00000031949,ADAT1,ADAT1,Adat1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000189007,ENSMUSG00000019808,ADAT2,ADAT2,Adat2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000063761,ENSMUSG00000021044,ADCK1,ADCK1,Adck1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000133597,ENSMUSG00000046947,ADCK2,ADCK2,Adck2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000173137,ENSMUSG00000022550,ADCK5,ADCK5,Adck5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000164742,ENSMUSG00000020431,ADCY1,ADCY1,Adcy1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000143199,ENSMUSG00000026567,ADCY10,ADCY10,Adcy10,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000078295,ENSMUSG00000021536,ADCY2,ADCY2,Adcy2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000138031,ENSMUSG00000020654,ADCY3,ADCY3,Adcy3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000129467,ENSMUSG00000022220,ADCY4,ADCY4,Adcy4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000173175,ENSMUSG00000022840,ADCY5,ADCY5,Adcy5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000174233,ENSMUSG00000022994,ADCY6,ADCY6,Adcy6,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000121281,ENSMUSG00000031659,ADCY7,ADCY7,Adcy7,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000155897,ENSMUSG00000022376,ADCY8,ADCY8,Adcy8,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000162104,ENSMUSG00000005580,ADCY9,ADCY9,Adcy9,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000141433,ENSMUSG00000024256,ADCYAP1,ADCYAP1,Adcyap1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000078549,ENSMUSG00000029778,ADCYAP1R1,ADCYAP1R1,Adcyap1r1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000087274,ENSMUSG00000029106,ADD1,ADD1,Add1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000075340,ENSMUSG00000030000,ADD2,ADD2,Add2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000148700,ENSMUSG00000025026,ADD3,ADD3,Add3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000118492,ENSMUSG00000050994,ADGB,ADGB,Adgb,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000197177,ENSMUSG00000025475,ADGRA1,ADGRA1,Adgra1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000020181,ENSMUSG00000031486,ADGRA2,ADGRA2,Adgra2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000152990,ENSMUSG00000029090,ADGRA3,ADGRA3,Adgra3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000181790,ENSMUSG00000034730,ADGRB1,ADGRB1,Adgrb1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000121753,ENSMUSG00000028782,ADGRB2,ADGRB2,Adgrb2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000135298,ENSMUSG00000033569,ADGRB3,ADGRB3,Adgrb3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000111452,ENSMUSG00000044017,ADGRD1,ADGRD1,Adgrd1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000174837,ENSMUSG00000004730,ADGRE1,ADGRE1,Adgre1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000123146,ENSMUSG00000002885,ADGRE5,ADGRE5,Adgre5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000153292,ENSMUSG00000041293,ADGRF1,ADGRF1,Adgrf1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000173567,ENSMUSG00000067642,ADGRF3,ADGRF3,Adgrf3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000153294,ENSMUSG00000023918,ADGRF4,ADGRF4,Adgrf4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000069122,ENSMUSG00000056492,ADGRF5,ADGRF5,Adgrf5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000205336,ENSMUSG00000031785,ADGRG1,ADGRG1,Adgrg1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000173698,ENSMUSG00000031298,ADGRG2,ADGRG2,Adgrg2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000182885,ENSMUSG00000060470,ADGRG3,ADGRG3,Adgrg3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000156920,ENSMUSG00000053852,ADGRG4,ADGRG4,Adgrg4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000159618,ENSMUSG00000061577,ADGRG5,ADGRG5,Adgrg5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000112414,ENSMUSG00000039116,ADGRG6,ADGRG6,Adgrg6,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000144820,ENSMUSG00000022755,ADGRG7,ADGRG7,Adgrg7,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000072071,ENSMUSG00000013033,ADGRL1,ADGRL1,Adgrl1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000117114,ENSMUSG00000028184,ADGRL2,ADGRL2,Adgrl2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000150471,ENSMUSG00000037605,ADGRL3,ADGRL3,Adgrl3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000162618,ENSMUSG00000039167,ADGRL4,ADGRL4,Adgrl4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000164199,ENSMUSG00000069170,ADGRV1,ADGRV1,Adgrv1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000198099,ENSMUSG00000037797,ADH4,ADH4,Adh4,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000197894,ENSMUSG00000028138,ADH5,ADH5,Adh5,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000172955,ENSMUSG00000074206,ADH6,ADH6,Adh6b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000196344,ENSMUSG00000055301,ADH7,ADH7,Adh7,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000147576,ENSMUSG00000025911,ADHFE1,ADHFE1,Adhfe1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000182551,ENSMUSG00000020629,ADI1,ADI1,Adi1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000182035,ENSMUSG00000044405,ADIG,ADIG,Adig,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000181092,ENSMUSG00000022878,ADIPOQ,ADIPOQ,Adipoq,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000159346,ENSMUSG00000026457,ADIPOR1,ADIPOR1,Adipor1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000006831,ENSMUSG00000030168,ADIPOR2,ADIPOR2,Adipor2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000101220,ENSMUSG00000027327,ADISSP,ADISSP,Adissp,True,True,True,True,True,False,True,True,True,False,True,True,False,True
ENSG00000156110,ENSMUSG00000039197,ADK,ADK,Adk,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000148926,ENSMUSG00000030790,ADM,ADM,Adm,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000128165,ENSMUSG00000054136,ADM2,ADM2,Adm2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000101126,ENSMUSG00000051149,ADNP,ADNP,Adnp,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000101544,ENSMUSG00000053950,ADNP2,ADNP2,Adnp2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000181915,ENSMUSG00000057134,ADO,ADO,Ado,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000163485,ENSMUSG00000042429,ADORA1,ADORA1,Adora1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000128271,ENSMUSG00000020178,ADORA2A,ADORA2A,Adora2a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000170425,ENSMUSG00000018500,ADORA2B,ADORA2B,Adora2b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000282608,ENSMUSG00000000562,ADORA3,ADORA3,Adora3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000159322,ENSMUSG00000025236,ADPGK,ADPGK,Adpgk,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000144843,ENSMUSG00000002844,ADPRH,ADPRH,Adprh,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000170222,ENSMUSG00000020910,ADPRM,ADPRM,Adprm,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000116863,ENSMUSG00000042558,ADPRS,ADPRS,Adprs,True,True,True,True,True,False,True,True,True,True,True,True,False,True
ENSG00000120907,ENSMUSG00000045875,ADRA1A,ADRA1A,Adra1a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000170214,ENSMUSG00000050541,ADRA1B,ADRA1B,Adra1b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000171873,ENSMUSG00000027335,ADRA1D,ADRA1D,Adra1d,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000150594,ENSMUSG00000033717,ADRA2A,ADRA2A,Adra2a,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000274286,ENSMUSG00000058620,ADRA2B,ADRA2B,Adra2b,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000184160,ENSMUSG00000045318,ADRA2C,ADRA2C,Adra2c,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000043591,ENSMUSG00000035283,ADRB1,ADRB1,Adrb1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000169252,ENSMUSG00000045730,ADRB2,ADRB2,Adrb2,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000188778,ENSMUSG00000031489,ADRB3,ADRB3,Adrb3,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000239900,ENSMUSG00000022407,ADSL,ADSL,Adsl,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000185100,ENSMUSG00000011148,ADSS1,ADSS1,Adss1,True,True,True,True,True,False,True,True,True,False,True,True,False,True
ENSG00000035687,ENSMUSG00000015961,ADSS2,ADSS2,Adss2,True,True,True,True,True,False,True,True,True,False,True,True,False,True
ENSG00000111863,ENSMUSG00000058022,ADTRP,ADTRP,Adtrp,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ENSG00000106624,ENSMUSG00000020473,AEBP1,AEBP1,Aebp1,True,True,True,True,True,True,True,True,True,True,True,True,True,True
